,train_loss_history,train_accuracy_history,val_loss_history,val_accuracy_history
60,0.9733255743980408,0.7227272987365723,1.2181975586073739,0.5982142686843872
61,1.0408401743932203,0.699999988079071,1.2102015316486359,0.5625
62,0.992367189580744,0.7022727131843567,1.2108808032103948,0.5833333730697632
63,0.9249505200169303,0.7386363744735718,1.2060752936771937,0.6041666269302368
64,1.0671126094731418,0.6977272629737854,1.191900793995176,0.5952380895614624
65,0.9443201514807614,0.7227272987365723,1.226543481860842,0.5892857313156128
66,0.9842600686983629,0.7113636136054993,1.2207729475838798,0.5565475821495056
67,1.0302381905642424,0.6840909123420715,1.2206304584230696,0.6041666269302368
68,0.9328864428130064,0.7545454502105713,1.2038581328732627,0.5982142686843872
69,1.001260175488212,0.7045454382896423,1.2014522552490234,0.6011905074119568
70,0.9987590887329795,0.6863636374473572,1.2077762399400984,0.5892857313156128
71,0.9863758986646479,0.6931818127632141,1.21437492115157,0.5952380895614624
72,0.9897541002793746,0.7318181991577148,1.219060446534838,0.5982142686843872
73,0.963125339421359,0.7181817889213562,1.2105797742094313,0.574404776096344
74,0.9732648583975705,0.7022727131843567,1.1916515614305223,0.5803571343421936
75,0.9866873741149902,0.7181817889213562,1.2577254559312547,0.5565475821495056
76,1.0251717404885725,0.6522727012634277,1.199076077767781,0.613095223903656
77,1.0359399903904307,0.675000011920929,1.226215319974082,0.6071428656578064
78,0.9569409988143227,0.7386363744735718,1.2169464656284876,0.613095223903656
79,1.0102086798711256,0.6954545378684998,1.2093532298292433,0.5654761791229248
80,0.9896278370510448,0.7022727131843567,1.2186557480267115,0.6071428656578064
81,1.002072600884871,0.7159090638160706,1.2048640974930354,0.5654761791229248
82,1.0154479617422276,0.706818163394928,1.2088981100491114,0.6220237612724304
83,0.9857216932556846,0.7136363387107849,1.2314960190228053,0.5625
84,1.0158732240850274,0.6840909123420715,1.2265537977218628,0.5803571343421936
85,0.9382087994705547,0.7318181991577148,1.2035599308354514,0.5863094925880432
86,1.0136701426722787,0.7045454382896423,1.208369357245309,0.5833333730697632
87,1.0190402822061018,0.6931818127632141,1.2108742168971471,0.5773809552192688
88,1.0307646811008453,0.7022727131843567,1.2226424387523107,0.5654761791229248
89,0.9545115432956002,0.7318181991577148,1.211766587836402,0.5863094925880432
90,0.9712333527478305,0.7022727131843567,1.1922739701611655,0.5773809552192688
91,1.025382066856731,0.6772727370262146,1.2143238825457436,0.5684524178504944
92,0.9905240990898826,0.7181817889213562,1.2077763974666595,0.6011905074119568
93,1.0156925147229976,0.7022727131843567,1.1921418862683433,0.5654761791229248
94,1.0117460613900966,0.6886363625526428,1.1956015399524145,0.5803571343421936
95,0.9799391453916376,0.6954545378684998,1.2142235721860613,0.5625
96,0.9765664832158523,0.7227272987365723,1.2239089863640922,0.5803571343421936
97,1.054870984771035,0.6863636374473572,1.184897882597787,0.5892857313156128
98,1.0327496431090615,0.6840909123420715,1.2153949694974082,0.6071428656578064
99,0.9841062816706571,0.706818163394928,1.2317727037838526,0.5863094925880432
